"","eventID","Year","Month","RESET_score","date"
"327","Ransome_KAU06_KAU06A_100101_130101","2011","Mar",0.14,2011-03-01
"328","Ransome_KAU08_KAU08A_100101_130101","2011","Mar",0.13,2011-03-01
"329","Ransome_KUR12_KUR12A_100101_130101","2011","Mar",0.07,2011-03-01
"330","Ransome_KUR33_KUR33A_100101_130101","2011","Mar",0.07,2011-03-01
"331","Ransome_LIS10_LIS10B_100101_130101","2011","Mar",0.06,2011-03-01
"332","Ransome_LIS14_LIS14B_100101_130101","2011","Mar",0.06,2011-03-01
"333","Ransome_MAI01_MAI01B_100101_130101","2011","Mar",0.16,2011-03-01
"334","Ransome_MAU04_MAU04A_110101_140101","2011","Mar",0.05,2011-03-01
"335","Ransome_MAU04_MAU04B_110101_140101","2011","Mar",0.05,2011-03-01
"336","Ransome_MAU04_MAU04C_110101_140101","2011","Mar",0.05,2011-03-01
"337","Ransome_MAU09_MAU09A_110101_140101","2011","Mar",0.03,2011-03-01
"338","Ransome_OAH12_OAH12B_100101_2013","2011","Mar",0.07,2011-03-01
"339","Ransome_PAG01_PAG01C_110101_140101","2011","Mar",0.12,2011-03-01
"340","Ransome_PAG05_PAG05C_110101_140101","2011","Mar",0.11,2011-03-01
"341","Ransome_PAG09_PAG09B_110101_140101","2011","Mar",0.11,2011-03-01
"342","Ransome_PHR26_PHR26A_100101_130101","2011","Mar",0.08,2011-03-01
"343","Ransome_PHR33_PHR33A_100101_130101","2011","Mar",0.09,2011-03-01
"344","Ransome_PHR33_PHR33B_100101_130101","2011","Mar",0.09,2011-03-01
"345","Ransome_PHR33_PHR33C_100101_130101","2011","Mar",0.09,2011-03-01
"346","Ransome_PHR42_PHR42A_100101_130101","2011","Mar",0.06,2011-03-01
"347","Ransome_SAI05_SAI05A_110101_140101","2011","Mar",0.1,2011-03-01
"348","Ransome_SAI06_SAI06B_110101_140101","2011","Mar",0.13,2011-03-01
"349","Ransome_SAI08_SAI08A_110101_140101","2011","Mar",0.15,2011-03-01
"350","Ransome_WAK06_WAK06A_110101_140101","2011","Mar",0.17,2011-03-01
"351","Ransome_WAK08_WAK08A_110101_140101","2011","Mar",0.07,2011-03-01
"352","Ransome_FFS12_FFS12A_100101_130101","2011","Apr",0.07,2011-04-01
"353","Ransome_FFS34_FFS34A_100101_130101","2011","Apr",0.09,2011-04-01
"354","Ransome_GUA02_GUA02C_110101_140101","2011","Apr",0.18,2011-04-01
"355","Ransome_GUA05_GUA05B_110101_140101","2011","Apr",0.25,2011-04-01
"356","Ransome_GUA08_GUA08A_110101_140101","2011","Apr",0.3,2011-04-01
"357","Ransome_GUA08_GUA08B_110101_140101","2011","Apr",0.3,2011-04-01
"358","Ransome_GUA08_GUA08C_110101_140101","2011","Apr",0.3,2011-04-01
"359","Ransome_HAW22_HAW22B_100101_130101","2011","Apr",0.1,2011-04-01
"360","Ransome_HAW24_HAW24A_100101_130101","2011","Apr",0.06,2011-04-01
"361","Ransome_HAW24_HAW24B_100101_130101","2011","Apr",0.06,2011-04-01
"362","Ransome_HAW24_HAW24C_100101_130101","2011","Apr",0.06,2011-04-01
"363","Ransome_KAU02_KAU02A_100101_130101","2011","Apr",0.13,2011-04-01
"364","Ransome_KAU06_KAU06A_100101_130101","2011","Apr",0.24,2011-04-01
"365","Ransome_KAU08_KAU08A_100101_130101","2011","Apr",0.31,2011-04-01
"366","Ransome_KUR12_KUR12A_100101_130101","2011","Apr",0.07,2011-04-01
"367","Ransome_KUR33_KUR33A_100101_130101","2011","Apr",0.04,2011-04-01
"368","Ransome_LIS10_LIS10B_100101_130101","2011","Apr",0.11,2011-04-01
"369","Ransome_LIS14_LIS14B_100101_130101","2011","Apr",0.14,2011-04-01
"370","Ransome_MAI01_MAI01B_100101_130101","2011","Apr",0.2,2011-04-01
"371","Ransome_MAU04_MAU04A_110101_140101","2011","Apr",0.06,2011-04-01
"372","Ransome_MAU04_MAU04B_110101_140101","2011","Apr",0.06,2011-04-01
"373","Ransome_MAU04_MAU04C_110101_140101","2011","Apr",0.06,2011-04-01
"374","Ransome_MAU09_MAU09A_110101_140101","2011","Apr",0.04,2011-04-01
"375","Ransome_OAH12_OAH12B_100101_2013","2011","Apr",0.17,2011-04-01
"376","Ransome_PAG01_PAG01C_110101_140101","2011","Apr",0.17,2011-04-01
"377","Ransome_PAG05_PAG05C_110101_140101","2011","Apr",0.15,2011-04-01
"378","Ransome_PAG09_PAG09B_110101_140101","2011","Apr",0.14,2011-04-01
"379","Ransome_PHR26_PHR26A_100101_130101","2011","Apr",0.04,2011-04-01
"380","Ransome_PHR33_PHR33A_100101_130101","2011","Apr",0.03,2011-04-01
"381","Ransome_PHR33_PHR33B_100101_130101","2011","Apr",0.03,2011-04-01
"382","Ransome_PHR33_PHR33C_100101_130101","2011","Apr",0.03,2011-04-01
"383","Ransome_PHR42_PHR42A_100101_130101","2011","Apr",0,2011-04-01
"384","Ransome_SAI05_SAI05A_110101_140101","2011","Apr",0.12,2011-04-01
"385","Ransome_SAI06_SAI06B_110101_140101","2011","Apr",0.12,2011-04-01
"386","Ransome_SAI08_SAI08A_110101_140101","2011","Apr",0.15,2011-04-01
"387","Ransome_WAK06_WAK06A_110101_140101","2011","Apr",0.35,2011-04-01
"388","Ransome_WAK08_WAK08A_110101_140101","2011","Apr",0.22,2011-04-01
"389","Ransome_FFS12_FFS12A_100101_130101","2011","May",0.07,2011-05-01
"390","Ransome_FFS34_FFS34A_100101_130101","2011","May",0.09,2011-05-01
"391","Ransome_GUA02_GUA02C_110101_140101","2011","May",0.19,2011-05-01
"392","Ransome_GUA05_GUA05B_110101_140101","2011","May",0.17,2011-05-01
"393","Ransome_GUA08_GUA08A_110101_140101","2011","May",0.24,2011-05-01
"394","Ransome_GUA08_GUA08B_110101_140101","2011","May",0.24,2011-05-01
"395","Ransome_GUA08_GUA08C_110101_140101","2011","May",0.24,2011-05-01
"396","Ransome_HAW22_HAW22B_100101_130101","2011","May",0.07,2011-05-01
"397","Ransome_HAW24_HAW24A_100101_130101","2011","May",0.05,2011-05-01
"398","Ransome_HAW24_HAW24B_100101_130101","2011","May",0.05,2011-05-01
"399","Ransome_HAW24_HAW24C_100101_130101","2011","May",0.05,2011-05-01
"400","Ransome_KAU02_KAU02A_100101_130101","2011","May",0.01,2011-05-01
"401","Ransome_KAU06_KAU06A_100101_130101","2011","May",0.16,2011-05-01
"402","Ransome_KAU08_KAU08A_100101_130101","2011","May",0.15,2011-05-01
"403","Ransome_KUR12_KUR12A_100101_130101","2011","May",0.09,2011-05-01
"404","Ransome_KUR33_KUR33A_100101_130101","2011","May",0.07,2011-05-01
"405","Ransome_LIS10_LIS10B_100101_130101","2011","May",0.17,2011-05-01
"406","Ransome_LIS14_LIS14B_100101_130101","2011","May",0.13,2011-05-01
"407","Ransome_MAI01_MAI01B_100101_130101","2011","May",0.11,2011-05-01
"408","Ransome_MAU04_MAU04A_110101_140101","2011","May",0.12,2011-05-01
"409","Ransome_MAU04_MAU04B_110101_140101","2011","May",0.12,2011-05-01
"410","Ransome_MAU04_MAU04C_110101_140101","2011","May",0.12,2011-05-01
"411","Ransome_MAU09_MAU09A_110101_140101","2011","May",0.1,2011-05-01
"412","Ransome_OAH12_OAH12B_100101_2013","2011","May",0.09,2011-05-01
"413","Ransome_PAG01_PAG01C_110101_140101","2011","May",0.2,2011-05-01
"414","Ransome_PAG05_PAG05C_110101_140101","2011","May",0.23,2011-05-01
"415","Ransome_PAG09_PAG09B_110101_140101","2011","May",0.14,2011-05-01
"416","Ransome_PHR26_PHR26A_100101_130101","2011","May",0.07,2011-05-01
"417","Ransome_PHR33_PHR33A_100101_130101","2011","May",0.08,2011-05-01
"418","Ransome_PHR33_PHR33B_100101_130101","2011","May",0.08,2011-05-01
"419","Ransome_PHR33_PHR33C_100101_130101","2011","May",0.08,2011-05-01
"420","Ransome_PHR42_PHR42A_100101_130101","2011","May",0.06,2011-05-01
"421","Ransome_SAI05_SAI05A_110101_140101","2011","May",0.1,2011-05-01
"422","Ransome_SAI06_SAI06B_110101_140101","2011","May",0.13,2011-05-01
"423","Ransome_SAI08_SAI08A_110101_140101","2011","May",0.16,2011-05-01
"424","Ransome_WAK06_WAK06A_110101_140101","2011","May",0.25,2011-05-01
"425","Ransome_WAK08_WAK08A_110101_140101","2011","May",0.18,2011-05-01
"426","Ransome_FFS12_FFS12A_100101_130101","2011","Jun",0.07,2011-06-01
"427","Ransome_FFS34_FFS34A_100101_130101","2011","Jun",0.09,2011-06-01
"428","Ransome_GUA02_GUA02C_110101_140101","2011","Jun",0.18,2011-06-01
"429","Ransome_GUA05_GUA05B_110101_140101","2011","Jun",0.19,2011-06-01
"430","Ransome_GUA08_GUA08A_110101_140101","2011","Jun",0.26,2011-06-01
"431","Ransome_GUA08_GUA08B_110101_140101","2011","Jun",0.26,2011-06-01
"432","Ransome_GUA08_GUA08C_110101_140101","2011","Jun",0.26,2011-06-01
"433","Ransome_HAW22_HAW22B_100101_130101","2011","Jun",0.08,2011-06-01
"434","Ransome_HAW24_HAW24A_100101_130101","2011","Jun",0.06,2011-06-01
"435","Ransome_HAW24_HAW24B_100101_130101","2011","Jun",0.06,2011-06-01
"436","Ransome_HAW24_HAW24C_100101_130101","2011","Jun",0.06,2011-06-01
"437","Ransome_KAU02_KAU02A_100101_130101","2011","Jun",0.04,2011-06-01
"438","Ransome_KAU06_KAU06A_100101_130101","2011","Jun",0.16,2011-06-01
"439","Ransome_KAU08_KAU08A_100101_130101","2011","Jun",0.15,2011-06-01
"440","Ransome_KUR12_KUR12A_100101_130101","2011","Jun",0.18,2011-06-01
"441","Ransome_KUR33_KUR33A_100101_130101","2011","Jun",0.19,2011-06-01
"442","Ransome_LIS10_LIS10B_100101_130101","2011","Jun",0.24,2011-06-01
"443","Ransome_LIS14_LIS14B_100101_130101","2011","Jun",0.27,2011-06-01
"444","Ransome_MAI01_MAI01B_100101_130101","2011","Jun",0.13,2011-06-01
"445","Ransome_MAU04_MAU04A_110101_140101","2011","Jun",0.09,2011-06-01
"446","Ransome_MAU04_MAU04B_110101_140101","2011","Jun",0.09,2011-06-01
"447","Ransome_MAU04_MAU04C_110101_140101","2011","Jun",0.09,2011-06-01
"448","Ransome_MAU09_MAU09A_110101_140101","2011","Jun",0.06,2011-06-01
"449","Ransome_OAH12_OAH12B_100101_2013","2011","Jun",0.08,2011-06-01
"450","Ransome_PAG01_PAG01C_110101_140101","2011","Jun",0.21,2011-06-01
"451","Ransome_PAG05_PAG05C_110101_140101","2011","Jun",0.2,2011-06-01
"452","Ransome_PAG09_PAG09B_110101_140101","2011","Jun",0.19,2011-06-01
"453","Ransome_PHR26_PHR26A_100101_130101","2011","Jun",0.27,2011-06-01
"454","Ransome_PHR33_PHR33A_100101_130101","2011","Jun",0.28,2011-06-01
"455","Ransome_PHR33_PHR33B_100101_130101","2011","Jun",0.28,2011-06-01
"456","Ransome_PHR33_PHR33C_100101_130101","2011","Jun",0.28,2011-06-01
"457","Ransome_PHR42_PHR42A_100101_130101","2011","Jun",0.27,2011-06-01
"458","Ransome_SAI05_SAI05A_110101_140101","2011","Jun",0.13,2011-06-01
"459","Ransome_SAI06_SAI06B_110101_140101","2011","Jun",0.13,2011-06-01
"460","Ransome_SAI08_SAI08A_110101_140101","2011","Jun",0.23,2011-06-01
"461","Ransome_WAK06_WAK06A_110101_140101","2011","Jun",0.25,2011-06-01
"462","Ransome_WAK08_WAK08A_110101_140101","2011","Jun",0.21,2011-06-01
"463","Ransome_FFS12_FFS12A_100101_130101","2011","Jul",0.07,2011-07-01
"464","Ransome_FFS34_FFS34A_100101_130101","2011","Jul",0.09,2011-07-01
"465","Ransome_GUA02_GUA02C_110101_140101","2011","Jul",0.13,2011-07-01
"466","Ransome_GUA05_GUA05B_110101_140101","2011","Jul",0.19,2011-07-01
"467","Ransome_GUA08_GUA08A_110101_140101","2011","Jul",0.24,2011-07-01
"468","Ransome_GUA08_GUA08B_110101_140101","2011","Jul",0.24,2011-07-01
"469","Ransome_GUA08_GUA08C_110101_140101","2011","Jul",0.24,2011-07-01
"470","Ransome_HAW22_HAW22B_100101_130101","2011","Jul",0.1,2011-07-01
"471","Ransome_HAW24_HAW24A_100101_130101","2011","Jul",0.09,2011-07-01
"472","Ransome_HAW24_HAW24B_100101_130101","2011","Jul",0.09,2011-07-01
"473","Ransome_HAW24_HAW24C_100101_130101","2011","Jul",0.09,2011-07-01
"474","Ransome_IND01_CE01_110701_120601","2011","Jul",0.23,2011-07-01
"475","Ransome_IND01_CE02_110701_120601","2011","Jul",0.23,2011-07-01
"476","Ransome_IND01_CE03_110701_120601","2011","Jul",0.23,2011-07-01
"477","Ransome_IND02_INDO04_110701_120601","2011","Jul",0.23,2011-07-01
"478","Ransome_IND02_INDO05_110701_120601","2011","Jul",0.23,2011-07-01
"479","Ransome_IND02_INDO06_110701_120601","2011","Jul",0.23,2011-07-01
"480","Ransome_KAU02_KAU02A_100101_130101","2011","Jul",0.04,2011-07-01
"481","Ransome_KAU06_KAU06A_100101_130101","2011","Jul",0.19,2011-07-01
"482","Ransome_KAU08_KAU08A_100101_130101","2011","Jul",0.19,2011-07-01
"483","Ransome_KUR12_KUR12A_100101_130101","2011","Jul",0.12,2011-07-01
"484","Ransome_KUR33_KUR33A_100101_130101","2011","Jul",0.1,2011-07-01
"485","Ransome_LIS10_LIS10B_100101_130101","2011","Jul",0.14,2011-07-01
"486","Ransome_LIS14_LIS14B_100101_130101","2011","Jul",0.14,2011-07-01
"487","Ransome_MAI01_MAI01B_100101_130101","2011","Jul",0.14,2011-07-01
"488","Ransome_MAU04_MAU04A_110101_140101","2011","Jul",0.1,2011-07-01
"489","Ransome_MAU04_MAU04B_110101_140101","2011","Jul",0.1,2011-07-01
"490","Ransome_MAU04_MAU04C_110101_140101","2011","Jul",0.1,2011-07-01
"491","Ransome_MAU09_MAU09A_110101_140101","2011","Jul",0.08,2011-07-01
"492","Ransome_OAH12_OAH12B_100101_2013","2011","Jul",0.11,2011-07-01
"493","Ransome_PAG01_PAG01C_110101_140101","2011","Jul",0.18,2011-07-01
"494","Ransome_PAG05_PAG05C_110101_140101","2011","Jul",0.18,2011-07-01
"495","Ransome_PAG09_PAG09B_110101_140101","2011","Jul",0.18,2011-07-01
"496","Ransome_PHR26_PHR26A_100101_130101","2011","Jul",0.13,2011-07-01
"497","Ransome_PHR33_PHR33A_100101_130101","2011","Jul",0.14,2011-07-01
"498","Ransome_PHR33_PHR33B_100101_130101","2011","Jul",0.14,2011-07-01
"499","Ransome_PHR33_PHR33C_100101_130101","2011","Jul",0.14,2011-07-01
"500","Ransome_PHR42_PHR42A_100101_130101","2011","Jul",0.13,2011-07-01
"501","Ransome_SAI05_SAI05A_110101_140101","2011","Jul",0.14,2011-07-01
"502","Ransome_SAI06_SAI06B_110101_140101","2011","Jul",0.2,2011-07-01
"503","Ransome_SAI08_SAI08A_110101_140101","2011","Jul",0.24,2011-07-01
"504","Ransome_WAK06_WAK06A_110101_140101","2011","Jul",0.21,2011-07-01
"505","Ransome_WAK08_WAK08A_110101_140101","2011","Jul",0.13,2011-07-01
"506","Ransome_FFS12_FFS12A_100101_130101","2011","Aug",0.09,2011-08-01
"507","Ransome_FFS34_FFS34A_100101_130101","2011","Aug",0.11,2011-08-01
"508","Ransome_GUA02_GUA02C_110101_140101","2011","Aug",0.16,2011-08-01
"509","Ransome_GUA05_GUA05B_110101_140101","2011","Aug",0.15,2011-08-01
"510","Ransome_GUA08_GUA08A_110101_140101","2011","Aug",0.25,2011-08-01
"511","Ransome_GUA08_GUA08B_110101_140101","2011","Aug",0.25,2011-08-01
"512","Ransome_GUA08_GUA08C_110101_140101","2011","Aug",0.25,2011-08-01
"513","Ransome_HAW22_HAW22B_100101_130101","2011","Aug",0.1,2011-08-01
"514","Ransome_HAW24_HAW24A_100101_130101","2011","Aug",0.11,2011-08-01
"515","Ransome_HAW24_HAW24B_100101_130101","2011","Aug",0.11,2011-08-01
"516","Ransome_HAW24_HAW24C_100101_130101","2011","Aug",0.11,2011-08-01
"517","Ransome_IND01_CE01_110701_120601","2011","Aug",0.22,2011-08-01
"518","Ransome_IND01_CE02_110701_120601","2011","Aug",0.22,2011-08-01
"519","Ransome_IND01_CE03_110701_120601","2011","Aug",0.22,2011-08-01
"520","Ransome_IND02_INDO04_110701_120601","2011","Aug",0.22,2011-08-01
"521","Ransome_IND02_INDO05_110701_120601","2011","Aug",0.22,2011-08-01
"522","Ransome_IND02_INDO06_110701_120601","2011","Aug",0.22,2011-08-01
"523","Ransome_KAU02_KAU02A_100101_130101","2011","Aug",0.06,2011-08-01
"524","Ransome_KAU06_KAU06A_100101_130101","2011","Aug",0.19,2011-08-01
"525","Ransome_KAU08_KAU08A_100101_130101","2011","Aug",0.18,2011-08-01
"526","Ransome_KUR12_KUR12A_100101_130101","2011","Aug",0.2,2011-08-01
"527","Ransome_KUR33_KUR33A_100101_130101","2011","Aug",0.2,2011-08-01
"528","Ransome_LIS10_LIS10B_100101_130101","2011","Aug",0.12,2011-08-01
"529","Ransome_LIS14_LIS14B_100101_130101","2011","Aug",0.19,2011-08-01
"530","Ransome_MAI01_MAI01B_100101_130101","2011","Aug",0.15,2011-08-01
"531","Ransome_MAU04_MAU04A_110101_140101","2011","Aug",0.13,2011-08-01
"532","Ransome_MAU04_MAU04B_110101_140101","2011","Aug",0.13,2011-08-01
"533","Ransome_MAU04_MAU04C_110101_140101","2011","Aug",0.13,2011-08-01
"534","Ransome_MAU09_MAU09A_110101_140101","2011","Aug",0.11,2011-08-01
"535","Ransome_OAH12_OAH12B_100101_2013","2011","Aug",0.11,2011-08-01
"536","Ransome_PAG01_PAG01C_110101_140101","2011","Aug",0.16,2011-08-01
"537","Ransome_PAG05_PAG05C_110101_140101","2011","Aug",0.14,2011-08-01
"538","Ransome_PAG09_PAG09B_110101_140101","2011","Aug",0.2,2011-08-01
"539","Ransome_PHR26_PHR26A_100101_130101","2011","Aug",0.19,2011-08-01
"540","Ransome_PHR33_PHR33A_100101_130101","2011","Aug",0.17,2011-08-01
"541","Ransome_PHR33_PHR33B_100101_130101","2011","Aug",0.17,2011-08-01
"542","Ransome_PHR33_PHR33C_100101_130101","2011","Aug",0.17,2011-08-01
"543","Ransome_PHR42_PHR42A_100101_130101","2011","Aug",0.16,2011-08-01
"544","Ransome_SAI05_SAI05A_110101_140101","2011","Aug",0.12,2011-08-01
"545","Ransome_SAI06_SAI06B_110101_140101","2011","Aug",0.19,2011-08-01
"546","Ransome_SAI08_SAI08A_110101_140101","2011","Aug",0.2,2011-08-01
"547","Ransome_WAK06_WAK06A_110101_140101","2011","Aug",0.23,2011-08-01
"548","Ransome_WAK08_WAK08A_110101_140101","2011","Aug",0.15,2011-08-01
"549","Ransome_FFS12_FFS12A_100101_130101","2011","Sep",0.14,2011-09-01
"550","Ransome_FFS34_FFS34A_100101_130101","2011","Sep",0.16,2011-09-01
"551","Ransome_GUA02_GUA02C_110101_140101","2011","Sep",0.18,2011-09-01
"552","Ransome_GUA05_GUA05B_110101_140101","2011","Sep",0.19,2011-09-01
"553","Ransome_GUA08_GUA08A_110101_140101","2011","Sep",0.24,2011-09-01
"554","Ransome_GUA08_GUA08B_110101_140101","2011","Sep",0.24,2011-09-01
"555","Ransome_GUA08_GUA08C_110101_140101","2011","Sep",0.24,2011-09-01
"556","Ransome_HAW22_HAW22B_100101_130101","2011","Sep",0.11,2011-09-01
"557","Ransome_HAW24_HAW24A_100101_130101","2011","Sep",0.07,2011-09-01
"558","Ransome_HAW24_HAW24B_100101_130101","2011","Sep",0.07,2011-09-01
"559","Ransome_HAW24_HAW24C_100101_130101","2011","Sep",0.07,2011-09-01
"560","Ransome_IND01_CE01_110701_120601","2011","Sep",0.23,2011-09-01
"561","Ransome_IND01_CE02_110701_120601","2011","Sep",0.23,2011-09-01
"562","Ransome_IND01_CE03_110701_120601","2011","Sep",0.23,2011-09-01
"563","Ransome_IND02_INDO04_110701_120601","2011","Sep",0.23,2011-09-01
"564","Ransome_IND02_INDO05_110701_120601","2011","Sep",0.23,2011-09-01
"565","Ransome_IND02_INDO06_110701_120601","2011","Sep",0.23,2011-09-01
"566","Ransome_KAU02_KAU02A_100101_130101","2011","Sep",0.11,2011-09-01
"567","Ransome_KAU06_KAU06A_100101_130101","2011","Sep",0.23,2011-09-01
"568","Ransome_KAU08_KAU08A_100101_130101","2011","Sep",0.22,2011-09-01
"569","Ransome_KUR12_KUR12A_100101_130101","2011","Sep",0.19,2011-09-01
"570","Ransome_KUR33_KUR33A_100101_130101","2011","Sep",0.18,2011-09-01
"571","Ransome_LIS10_LIS10B_100101_130101","2011","Sep",0.17,2011-09-01
"572","Ransome_LIS14_LIS14B_100101_130101","2011","Sep",0.19,2011-09-01
"573","Ransome_MAI01_MAI01B_100101_130101","2011","Sep",0.17,2011-09-01
"574","Ransome_MAU04_MAU04A_110101_140101","2011","Sep",0.1,2011-09-01
"575","Ransome_MAU04_MAU04B_110101_140101","2011","Sep",0.1,2011-09-01
"576","Ransome_MAU04_MAU04C_110101_140101","2011","Sep",0.1,2011-09-01
"577","Ransome_MAU09_MAU09A_110101_140101","2011","Sep",0.07,2011-09-01
"578","Ransome_OAH12_OAH12B_100101_2013","2011","Sep",0.14,2011-09-01
"579","Ransome_PAG01_PAG01C_110101_140101","2011","Sep",0.16,2011-09-01
"580","Ransome_PAG05_PAG05C_110101_140101","2011","Sep",0.13,2011-09-01
"581","Ransome_PAG09_PAG09B_110101_140101","2011","Sep",0.14,2011-09-01
"582","Ransome_PHR26_PHR26A_100101_130101","2011","Sep",0.15,2011-09-01
"583","Ransome_PHR33_PHR33A_100101_130101","2011","Sep",0.16,2011-09-01
"584","Ransome_PHR33_PHR33B_100101_130101","2011","Sep",0.16,2011-09-01
"585","Ransome_PHR33_PHR33C_100101_130101","2011","Sep",0.16,2011-09-01
"586","Ransome_PHR42_PHR42A_100101_130101","2011","Sep",0.12,2011-09-01
"587","Ransome_SAI05_SAI05A_110101_140101","2011","Sep",0.11,2011-09-01
"588","Ransome_SAI06_SAI06B_110101_140101","2011","Sep",0.1,2011-09-01
"589","Ransome_SAI08_SAI08A_110101_140101","2011","Sep",0.14,2011-09-01
"590","Ransome_WAK06_WAK06A_110101_140101","2011","Sep",0.18,2011-09-01
"591","Ransome_WAK08_WAK08A_110101_140101","2011","Sep",0.13,2011-09-01
"592","Ransome_FFS12_FFS12A_100101_130101","2011","Oct",0.14,2011-10-01
"593","Ransome_FFS34_FFS34A_100101_130101","2011","Oct",0.16,2011-10-01
"594","Ransome_GUA02_GUA02C_110101_140101","2011","Oct",0.17,2011-10-01
"595","Ransome_GUA05_GUA05B_110101_140101","2011","Oct",0.19,2011-10-01
"596","Ransome_GUA08_GUA08A_110101_140101","2011","Oct",0.24,2011-10-01
"597","Ransome_GUA08_GUA08B_110101_140101","2011","Oct",0.24,2011-10-01
"598","Ransome_GUA08_GUA08C_110101_140101","2011","Oct",0.24,2011-10-01
"599","Ransome_HAW22_HAW22B_100101_130101","2011","Oct",0.11,2011-10-01
"600","Ransome_HAW24_HAW24A_100101_130101","2011","Oct",0.1,2011-10-01
"601","Ransome_HAW24_HAW24B_100101_130101","2011","Oct",0.1,2011-10-01
"602","Ransome_HAW24_HAW24C_100101_130101","2011","Oct",0.1,2011-10-01
"603","Ransome_IND01_CE01_110701_120601","2011","Oct",0.25,2011-10-01
"604","Ransome_IND01_CE02_110701_120601","2011","Oct",0.25,2011-10-01
"605","Ransome_IND01_CE03_110701_120601","2011","Oct",0.25,2011-10-01
"606","Ransome_IND02_INDO04_110701_120601","2011","Oct",0.25,2011-10-01
"607","Ransome_IND02_INDO05_110701_120601","2011","Oct",0.25,2011-10-01
"608","Ransome_IND02_INDO06_110701_120601","2011","Oct",0.25,2011-10-01
"609","Ransome_KAU02_KAU02A_100101_130101","2011","Oct",0.07,2011-10-01
"610","Ransome_KAU06_KAU06A_100101_130101","2011","Oct",0.18,2011-10-01
"611","Ransome_KAU08_KAU08A_100101_130101","2011","Oct",0.19,2011-10-01
"612","Ransome_KUR12_KUR12A_100101_130101","2011","Oct",0.18,2011-10-01
"613","Ransome_KUR33_KUR33A_100101_130101","2011","Oct",0.16,2011-10-01
"614","Ransome_LIS10_LIS10B_100101_130101","2011","Oct",0.12,2011-10-01
"615","Ransome_LIS14_LIS14B_100101_130101","2011","Oct",0.14,2011-10-01
"616","Ransome_MAI01_MAI01B_100101_130101","2011","Oct",0.15,2011-10-01
"617","Ransome_MAU04_MAU04A_110101_140101","2011","Oct",0.16,2011-10-01
"618","Ransome_MAU04_MAU04B_110101_140101","2011","Oct",0.16,2011-10-01
"619","Ransome_MAU04_MAU04C_110101_140101","2011","Oct",0.16,2011-10-01
"620","Ransome_MAU09_MAU09A_110101_140101","2011","Oct",0.13,2011-10-01
"621","Ransome_OAH12_OAH12B_100101_2013","2011","Oct",0.11,2011-10-01
"622","Ransome_PAG01_PAG01C_110101_140101","2011","Oct",0.2,2011-10-01
"623","Ransome_PAG05_PAG05C_110101_140101","2011","Oct",0.19,2011-10-01
"624","Ransome_PAG09_PAG09B_110101_140101","2011","Oct",0.14,2011-10-01
"625","Ransome_PHR26_PHR26A_100101_130101","2011","Oct",0.15,2011-10-01
"626","Ransome_PHR33_PHR33A_100101_130101","2011","Oct",0.15,2011-10-01
"627","Ransome_PHR33_PHR33B_100101_130101","2011","Oct",0.15,2011-10-01
"628","Ransome_PHR33_PHR33C_100101_130101","2011","Oct",0.15,2011-10-01
"629","Ransome_PHR42_PHR42A_100101_130101","2011","Oct",0.13,2011-10-01
"630","Ransome_SAI05_SAI05A_110101_140101","2011","Oct",0.11,2011-10-01
